Timestamp,Temperature (2m),Humidity (2m),PAR Radiation (2m),Temperature (-0.25m),Soil moisture (-0.25m),Temperature (-0.55m),Soil moisture (-0.55m),Station
2010-07-14 09:00:00,24.17,74.97,139.67,16.98,8.81,14.82,10.69,1
2010-07-14 10:00:00,25.8,65.13,172.38,16.96,8.8,14.83,10.67,1
2010-07-14 11:00:00,27.33,56.07,307.83,16.96,8.78,14.83,10.66,1
2010-07-14 12:00:00,27.6,55.46,142.23,16.96,8.77,14.84,10.64,1
2010-07-14 13:00:00,28.6,50.16,134.28,16.98,8.75,14.83,10.62,1
2010-07-14 14:00:00,29.56,48.09,129.93,17.01,8.73,14.83,10.6,1
2010-07-14 15:00:00,29.66,45.25,86.39,17.04,8.72,14.82,10.57,1
2010-07-14 16:00:00,29.78,43.87,73.84,17.08,8.7,14.81,10.54,1
2010-07-14 17:00:00,29.87,44.56,49.8,17.13,8.68,14.8,10.52,1
2010-07-14 18:00:00,29.2,48.74,26.48,17.17,8.67,14.79,10.49,1
2010-07-14 19:00:00,28.15,52.87,12.15,17.21,8.65,14.78,10.47,1
2010-07-14 20:00:00,26.62,58.44,3.24,17.24,8.65,14.77,10.44,1
2010-07-14 21:00:00,24.92,62.36,-1.07,17.28,8.65,14.76,10.42,1
2010-07-14 22:00:00,23.56,66.17,-1.02,17.3,8.65,14.75,10.4,1
2010-07-14 23:00:00,23.19,66.51,-0.87,17.33,8.65,14.75,10.38,1
2010-07-15 00:00:00,23.26,62.04,-0.88,17.35,8.65,14.76,10.37,1
2010-07-15 01:00:00,22.41,63.1,-0.76,17.36,8.65,14.76,10.35,1
2010-07-15 02:00:00,22.31,65.42,-0.82,17.37,8.64,14.77,10.34,1
2010-07-15 03:00:00,20.88,77.02,-0.65,17.36,8.64,14.77,10.33,1
2010-07-15 04:00:00,20.44,79.6,2.14,17.35,8.63,14.78,10.32,1
2010-07-15 05:00:00,20.38,76.92,16.97,17.34,8.64,14.79,10.31,1
2010-07-15 06:00:00,21.01,76.48,47.93,17.32,8.63,14.8,10.3,1
2010-07-15 07:00:00,22.81,71.47,49.11,17.32,8.63,14.81,10.3,1
2010-07-15 08:00:00,23.29,70.74,72.01,17.32,8.64,14.83,10.3,1
2010-07-15 09:00:00,23.76,70.01,94.91,17.32,8.64,14.84,10.29,1
2010-07-15 10:00:00,24.09,68.97,111.04,17.3,8.61,14.85,10.26,1
2010-07-15 11:00:00,24.22,60.36,142.1,17.29,8.6,14.86,10.23,1
2010-07-15 12:00:00,24.42,60.47,108.23,17.29,8.58,14.86,10.22,1
2010-07-15 13:00:00,25.04,59.03,119.67,17.29,8.58,14.87,10.2,1
2010-07-15 14:00:00,26.09,51.77,99.46,17.3,8.56,14.87,10.19,1
2010-07-15 15:00:00,26.87,48.52,104.98,17.31,8.55,14.88,10.16,1
2010-07-15 16:00:00,26.3,54.48,65.01,17.32,8.53,14.88,10.14,1
2010-07-15 17:00:00,26.23,55.5,47.29,17.33,8.53,14.87,10.11,1
2010-07-15 18:00:00,25.76,54.32,32.57,17.35,8.51,14.87,10.1,1
2010-07-15 19:00:00,25.53,52.77,26.57,17.36,8.51,14.87,10.08,1
2010-07-15 20:00:00,24.56,52.1,3.41,17.38,8.51,14.86,10.06,1
2010-07-15 21:00:00,22.38,56.99,-0.57,17.38,8.51,14.85,10.04,1
2010-07-15 22:00:00,20.45,64.68,-0.6,17.39,8.51,14.85,10.02,1
2010-07-15 23:00:00,19.55,70.98,-0.35,17.38,8.5,14.85,10.01,1
2010-07-16 00:00:00,18.7,74.82,-0.16,17.37,8.49,14.86,9.99,1
2010-07-16 01:00:00,17.62,77.23,-0.06,17.34,8.49,14.86,9.97,1
2010-07-16 02:00:00,16.52,82.1,-0.03,17.31,8.49,14.86,9.97,1
2010-07-16 03:00:00,15.48,86.06,0.13,17.28,8.49,14.86,9.96,1
2010-07-16 04:00:00,14.75,88.57,0.67,17.23,8.49,14.87,9.96,1
2010-07-16 05:00:00,14.49,90.02,13.69,17.19,8.48,14.87,9.95,1
2010-07-16 06:00:00,15.25,88.2,39.67,17.14,8.48,14.88,9.94,1
2010-07-16 07:00:00,17.3,83.19,71.9,17.09,8.48,14.88,9.94,1
2010-07-16 08:00:00,20.11,77.62,109.27,17.05,8.48,14.9,9.94,1
2010-07-16 09:00:00,22.99,65.45,145.21,17.02,8.48,14.92,9.92,1
2010-07-16 10:00:00,24.97,58.49,186.23,17.0,8.46,14.93,9.92,1
2010-07-16 11:00:00,26.76,53.55,333.19,16.98,8.46,14.93,9.9,1
2010-07-16 12:00:00,28.42,44.92,161.58,16.98,8.45,14.93,9.89,1
2010-07-16 13:00:00,29.52,41.83,152.16,16.99,8.44,14.93,9.88,1
2010-07-16 14:00:00,30.13,41.48,111.06,17.01,8.43,14.93,9.86,1
2010-07-16 15:00:00,30.74,41.65,107.69,17.05,8.42,14.92,9.83,1
2010-07-16 16:00:00,30.35,47.04,75.96,17.1,8.4,14.92,9.82,1
2010-07-16 17:00:00,30.63,45.43,47.44,17.14,8.4,14.91,9.8,1
2010-07-16 18:00:00,28.78,54.36,21.74,17.19,8.39,14.9,9.77,1
2010-07-16 19:00:00,27.82,59.52,10.64,17.24,8.39,14.88,9.75,1
2010-07-16 20:00:00,26.27,65.95,2.65,17.28,8.39,14.87,9.73,1
2010-07-16 21:00:00,24.33,73.1,-0.67,17.32,8.39,14.86,9.72,1
2010-07-16 22:00:00,22.99,78.51,-0.69,17.36,8.38,14.85,9.7,1
2010-07-16 23:00:00,22.23,81.44,-0.43,17.38,8.39,14.85,9.69,1
2010-07-17 00:00:00,21.44,83.98,-0.46,17.41,8.39,14.85,9.67,1
2010-07-17 01:00:00,21.1,85.52,-0.25,17.42,8.38,14.86,9.67,1
2010-07-17 02:00:00,21.0,86.65,-0.15,17.42,8.39,14.86,9.65,1
2010-07-17 03:00:00,20.32,93.28,-0.08,17.42,8.38,14.87,9.65,1
2010-07-17 04:00:00,19.61,97.79,0.08,17.42,8.39,14.88,9.64,1
2010-07-17 05:00:00,19.13,97.08,2.46,17.4,8.38,14.88,9.64,1
2010-07-17 06:00:00,19.2,96.99,4.21,17.39,8.39,14.89,9.64,1
2010-07-17 07:00:00,19.77,95.19,44.57,17.38,8.38,14.9,9.63,1
2010-07-17 08:00:00,21.41,89.77,22.24,17.37,8.38,14.91,9.63,1
2010-07-17 09:00:00,19.99,97.97,1.11,17.36,8.38,14.92,9.63,1
2010-07-17 10:00:00,19.64,100.94,1.58,17.38,8.38,14.92,9.62,1
2010-07-17 11:00:00,19.86,101.66,46.03,17.43,9.09,14.93,9.63,1
2010-07-17 12:00:00,20.84,101.66,173.49,17.42,14.48,14.95,9.64,1
2010-07-17 13:00:00,21.43,101.03,104.38,17.42,15.62,14.98,9.66,1
2010-07-17 14:00:00,21.9,100.42,103.05,17.42,15.84,15.01,9.7,1
2010-07-17 15:00:00,22.48,94.07,78.14,17.43,15.92,15.03,9.76,1
2010-07-17 16:00:00,23.19,84.38,63.56,17.45,15.95,15.06,9.83,1
2010-07-17 17:00:00,24.07,77.68,44.73,17.48,15.96,15.08,9.91,1
2010-07-17 18:00:00,23.54,76.84,28.18,17.5,15.94,15.1,9.99,1
2010-07-17 19:00:00,22.24,73.0,11.15,17.52,15.92,15.11,10.08,1
2010-07-17 20:00:00,20.84,77.43,10.02,17.54,15.88,15.11,10.17,1
2010-07-17 21:00:00,20.18,81.21,0.66,17.55,15.85,15.12,10.24,1
2010-07-17 22:00:00,19.18,86.82,0.34,17.55,15.82,15.13,10.32,1
2010-07-17 23:00:00,18.24,91.02,0.43,17.53,15.8,15.14,10.39,1
2010-07-18 00:00:00,18.11,91.85,0.45,17.52,15.77,15.15,10.46,1
2010-07-18 01:00:00,18.78,81.16,0.42,17.5,15.74,15.16,10.53,1
2010-07-18 02:00:00,18.28,80.06,0.47,17.48,15.72,15.18,10.58,1
2010-07-18 03:00:00,17.49,78.69,0.43,17.44,15.68,15.19,10.64,1
2010-07-18 04:00:00,16.7,82.8,0.88,17.4,15.66,15.2,10.69,1
2010-07-18 05:00:00,15.95,86.27,5.4,17.36,15.63,15.2,10.74,1
2010-07-18 06:00:00,15.89,79.88,37.95,17.31,15.6,15.21,10.78,1
2010-07-18 07:00:00,17.02,73.94,53.87,17.27,15.56,15.23,10.82,1
2010-07-18 08:00:00,17.34,71.08,50.81,17.23,15.51,15.24,10.85,1
2010-07-18 09:00:00,17.41,69.89,59.5,17.18,15.46,15.26,10.88,1
2010-07-18 10:00:00,17.97,63.61,91.07,17.14,15.39,15.27,10.9,1
2010-07-18 11:00:00,18.5,60.22,92.53,17.09,15.31,15.28,10.92,1
2010-07-18 12:00:00,19.06,59.46,106.0,17.06,15.23,15.29,10.93,1
2010-07-18 13:00:00,19.01,64.94,80.69,17.02,15.13,15.29,10.93,1
2010-07-18 14:00:00,19.04,62.65,92.27,16.98,15.05,15.29,10.94,1
2010-07-18 15:00:00,19.5,59.52,102.2,16.95,14.95,15.29,10.94,1
2010-07-18 16:00:00,19.8,56.83,57.0,16.93,14.85,15.28,10.94,1
2010-07-18 17:00:00,19.71,64.67,32.64,16.9,14.76,15.27,10.94,1
2010-07-18 18:00:00,19.05,72.38,21.53,16.88,14.68,15.25,10.93,1
2010-07-18 19:00:00,18.82,74.68,16.17,16.86,14.63,15.24,10.92,1
2010-07-18 20:00:00,18.4,77.84,7.06,16.85,14.57,15.23,10.93,1
2010-07-18 21:00:00,16.58,81.83,0.62,16.84,14.53,15.21,10.93,1
2010-07-18 22:00:00,14.61,88.63,0.56,16.81,14.5,15.2,10.93,1
2010-07-18 23:00:00,13.39,93.45,0.63,16.77,14.47,15.19,10.93,1
2010-07-19 00:00:00,12.37,95.78,0.77,16.73,14.44,15.18,10.93,1
2010-07-19 01:00:00,11.57,97.27,0.87,16.68,14.42,15.17,10.93,1
2010-07-19 02:00:00,10.84,98.17,0.86,16.63,14.4,15.17,10.93,1
2010-07-19 03:00:00,10.14,98.64,0.9,16.56,14.38,15.16,10.93,1
2010-07-19 04:00:00,9.61,99.02,1.43,16.49,14.36,15.15,10.94,1
2010-07-19 05:00:00,9.4,99.24,14.48,16.42,14.34,15.14,10.94,1
2010-07-19 06:00:00,10.05,99.03,42.67,16.35,14.32,15.14,10.94,1
2010-07-19 07:00:00,11.99,97.8,70.0,16.28,14.31,15.13,10.95,1
2010-07-19 08:00:00,15.16,93.2,117.19,16.21,14.3,15.13,10.95,1
2010-07-19 09:00:00,18.19,69.79,159.38,16.16,14.24,15.13,10.95,1
2010-07-19 10:00:00,20.11,59.59,172.9,16.12,14.16,15.13,10.94,1
2010-07-19 11:00:00,20.54,55.34,223.73,16.09,14.05,15.12,10.93,1
2010-07-19 12:00:00,21.55,49.33,127.83,16.08,13.95,15.11,10.9,1
2010-07-19 13:00:00,21.35,53.22,95.01,16.07,13.85,15.09,10.89,1
2010-07-19 14:00:00,22.34,46.6,114.32,16.07,13.74,15.07,10.87,1
2010-07-19 15:00:00,22.83,44.99,103.87,16.09,13.64,15.06,10.85,1
2010-07-19 16:00:00,23.52,41.41,80.76,16.11,13.53,15.04,10.83,1
2010-07-19 17:00:00,22.86,46.59,40.99,16.12,13.42,15.02,10.8,1
2010-07-19 18:00:00,22.67,46.76,25.18,16.14,13.33,15.0,10.78,1
2010-07-19 19:00:00,21.44,54.09,11.63,16.16,13.25,14.98,10.76,1
2010-07-19 20:00:00,19.52,60.9,3.98,16.17,13.19,14.96,10.74,1
2010-07-19 21:00:00,17.16,74.06,0.74,16.18,13.15,14.94,10.72,1
2010-07-19 22:00:00,15.35,82.23,0.62,16.17,13.13,14.93,10.71,1
2010-07-19 23:00:00,14.05,87.33,0.7,16.17,13.1,14.91,10.7,1
2010-07-20 00:00:00,12.96,89.53,0.83,16.14,13.08,14.9,10.69,1
2010-07-20 01:00:00,12.12,93.0,0.89,16.12,13.06,14.89,10.68,1
2010-07-20 02:00:00,11.43,95.52,1.1,16.09,13.04,14.88,10.68,1
2010-07-20 03:00:00,11.1,97.07,1.14,16.04,13.03,14.88,10.67,1
2010-07-20 04:00:00,10.54,96.99,1.65,16.0,13.01,14.88,10.67,1
2010-07-20 05:00:00,10.09,97.35,15.81,15.94,13.0,14.87,10.66,1
2010-07-20 06:00:00,10.75,96.99,42.92,15.88,12.97,14.87,10.66,1
2010-07-20 07:00:00,12.9,95.49,70.16,15.83,12.96,14.86,10.66,1
2010-07-20 08:00:00,16.24,89.0,123.31,15.79,12.94,14.87,10.66,1
2010-07-20 09:00:00,19.99,71.92,172.04,15.76,12.88,14.87,10.66,1
2010-07-20 10:00:00,22.64,51.68,175.22,15.74,12.78,14.87,10.65,1
2010-07-20 11:00:00,23.85,46.7,223.15,15.73,12.67,14.86,10.63,1
2010-07-20 12:00:00,24.27,46.35,152.01,15.73,12.56,14.86,10.61,1
2010-07-20 13:00:00,25.19,44.06,147.96,15.76,12.45,14.84,10.59,1
2010-07-20 14:00:00,25.89,40.0,126.02,15.79,12.34,14.83,10.57,1
2010-07-20 15:00:00,26.15,42.52,95.97,15.83,12.23,14.82,10.54,1
2010-07-20 16:00:00,25.92,46.1,83.22,15.87,12.13,14.81,10.52,1
2010-07-20 17:00:00,25.74,48.42,46.45,15.92,12.03,14.79,10.49,1
2010-07-20 18:00:00,25.1,52.04,34.03,15.96,11.93,14.78,10.47,1
2010-07-20 19:00:00,24.27,55.34,14.54,16.01,11.86,14.76,10.44,1
2010-07-20 20:00:00,22.38,64.51,3.83,16.05,11.8,14.75,10.42,1
2010-07-20 21:00:00,20.76,71.22,0.6,16.08,11.77,14.74,10.4,1
2010-07-20 22:00:00,19.3,77.72,0.66,16.11,11.74,14.73,10.38,1
2010-07-20 23:00:00,17.9,83.76,0.78,16.13,11.72,14.72,10.36,1
2010-07-21 00:00:00,16.98,88.45,0.81,16.13,11.71,14.72,10.35,1
2010-07-21 01:00:00,16.3,91.51,0.8,16.14,11.7,14.71,10.34,1
2010-07-21 02:00:00,15.71,93.53,0.84,16.13,11.69,14.71,10.33,1
2010-07-21 03:00:00,15.57,94.44,0.86,16.12,11.68,14.71,10.32,1
2010-07-21 04:00:00,15.93,93.88,1.05,16.11,11.67,14.71,10.31,1
2010-07-21 05:00:00,15.83,95.12,9.96,16.09,11.67,14.72,10.31,1
2010-07-21 06:00:00,16.25,94.56,38.11,16.08,11.66,14.72,10.3,1
2010-07-21 07:00:00,17.91,91.43,60.03,16.06,11.65,14.73,10.3,1
2010-07-21 08:00:00,20.27,87.41,111.63,16.05,11.61,14.74,10.3,1
2010-07-21 09:00:00,22.58,81.19,149.88,16.06,11.54,14.76,10.29,1
2010-07-21 10:00:00,24.35,74.91,149.11,16.07,11.46,14.76,10.27,1
2010-07-21 11:00:00,25.52,71.1,151.6,16.09,11.38,14.77,10.25,1
2010-07-21 12:00:00,26.44,65.97,147.18,16.12,11.29,14.77,10.24,1
2010-07-21 13:00:00,27.0,61.98,141.62,16.16,11.21,14.77,10.22,1
2010-07-21 14:00:00,27.64,56.34,102.93,16.22,11.12,14.77,10.19,1
2010-07-21 15:00:00,27.63,57.07,105.66,16.28,11.04,14.77,10.18,1
2010-07-21 16:00:00,27.64,55.15,55.51,16.35,10.96,14.77,10.16,1
2010-07-21 17:00:00,26.72,57.2,40.97,16.41,10.89,14.76,10.13,1
2010-07-21 18:00:00,26.95,57.91,24.8,16.48,10.83,14.76,10.1,1
2010-07-21 19:00:00,26.01,62.48,12.38,16.54,10.76,14.76,10.08,1
2010-07-21 20:00:00,24.31,72.03,4.16,16.59,10.72,14.75,10.06,1
2010-07-21 21:00:00,22.24,79.98,0.78,16.63,10.69,14.75,10.04,1
2010-07-21 22:00:00,20.63,86.28,0.66,16.67,10.67,14.75,10.02,1
2010-07-21 23:00:00,19.54,88.43,0.88,16.7,10.65,14.75,10.0,1
2010-07-22 00:00:00,18.58,90.17,0.98,16.72,10.65,14.76,9.99,1
2010-07-22 01:00:00,17.88,91.47,0.97,16.72,10.64,14.77,9.97,1
2010-07-22 02:00:00,17.06,93.6,0.97,16.72,10.63,14.77,9.97,1
2010-07-22 03:00:00,16.52,95.24,0.99,16.71,10.62,14.78,9.96,1
2010-07-22 04:00:00,16.19,96.34,1.75,16.69,10.62,14.79,9.95,1
2010-07-22 05:00:00,16.16,96.51,14.47,16.67,10.62,14.8,9.94,1
2010-07-22 06:00:00,16.87,94.04,40.87,16.65,10.61,14.81,9.94,1
2010-07-22 07:00:00,17.88,91.55,62.38,16.65,10.61,14.83,9.94,1
2010-07-22 08:00:00,18.88,89.06,83.88,16.64,10.61,14.84,9.93,1
2010-07-22 09:00:00,23.25,71.64,107.86,16.62,10.55,14.87,9.93,1
2010-07-22 10:00:00,25.15,65.24,129.38,16.62,10.47,14.89,9.9,1
2010-07-22 11:00:00,25.39,65.59,109.97,16.62,10.41,14.9,9.89,1
2010-07-22 12:00:00,25.77,62.71,119.85,16.64,10.34,14.91,9.87,1
2010-07-22 13:00:00,26.29,59.04,127.69,16.66,10.29,14.91,9.86,1
2010-07-22 14:00:00,27.48,53.38,121.21,16.7,10.23,14.92,9.84,1
2010-07-22 15:00:00,27.75,53.28,89.66,16.74,10.17,14.92,9.82,1
2010-07-22 16:00:00,28.12,51.87,73.65,16.78,10.11,14.92,9.8,1
2010-07-22 17:00:00,27.6,56.45,53.17,16.83,10.06,14.92,9.78,1
2010-07-22 18:00:00,27.05,57.58,33.38,16.87,10.01,14.92,9.75,1
2010-07-22 19:00:00,26.11,60.33,12.94,16.92,9.96,14.92,9.74,1
2010-07-22 20:00:00,25.04,63.07,3.67,16.96,9.94,14.91,9.72,1
2010-07-22 21:00:00,24.6,67.3,0.67,17.0,9.92,14.91,9.7,1
2010-07-22 22:00:00,23.71,75.32,0.74,17.03,9.91,14.91,9.68,1
2010-07-22 23:00:00,22.06,84.47,0.88,17.06,9.9,14.91,9.67,1
2010-07-23 00:00:00,21.42,86.04,0.82,17.07,9.89,14.92,9.65,1
2010-07-23 01:00:00,21.18,85.23,0.92,17.09,9.88,14.93,9.65,1
2010-07-23 02:00:00,19.84,90.34,1.0,17.1,9.88,14.94,9.63,1
2010-07-23 03:00:00,17.29,97.23,1.18,17.1,9.87,14.94,9.63,1
2010-07-23 04:00:00,15.48,99.54,1.1,17.14,9.98,14.94,9.76,1
2010-07-23 05:00:00,14.92,101.19,1.95,17.14,12.11,14.97,13.51,1
2010-07-23 06:00:00,14.97,101.54,3.53,17.07,15.17,15.02,13.95,1
2010-07-23 07:00:00,14.22,101.42,8.28,16.99,16.17,15.08,14.2,1
2010-07-23 08:00:00,14.14,101.57,13.9,16.93,16.61,15.13,14.37,1
2010-07-23 09:00:00,14.55,101.66,20.44,16.86,16.77,15.18,14.51,1
2010-07-23 10:00:00,14.84,101.84,23.65,16.8,16.79,15.22,14.61,1
2010-07-23 11:00:00,15.52,101.79,59.41,16.74,16.8,15.25,14.69,1
2010-07-23 12:00:00,16.19,100.84,61.37,16.69,16.82,15.27,14.75,1
2010-07-23 13:00:00,16.82,100.14,55.6,16.65,16.83,15.29,14.79,1
2010-07-23 14:00:00,17.05,100.43,23.03,16.62,16.83,15.3,14.83,1
2010-07-23 15:00:00,17.04,101.43,19.38,16.59,16.82,15.31,14.85,1
2010-07-23 16:00:00,17.44,101.12,37.91,16.56,16.81,15.31,14.87,1
2010-07-23 17:00:00,17.71,100.01,28.43,16.55,16.8,15.32,14.88,1
2010-07-23 18:00:00,17.67,100.7,11.25,16.53,16.78,15.32,14.89,1
2010-07-23 19:00:00,17.49,101.49,7.31,16.51,16.76,15.32,14.9,1
2010-07-23 20:00:00,17.15,101.86,2.33,16.5,16.76,15.32,14.91,1
2010-07-23 21:00:00,16.81,102.13,1.79,16.48,16.74,15.31,14.92,1
2010-07-23 22:00:00,16.52,102.35,1.81,16.47,16.72,15.31,14.93,1
2010-07-23 23:00:00,16.26,102.53,1.82,16.45,16.71,15.31,14.93,1
2010-07-24 00:00:00,16.07,102.73,1.87,16.43,16.7,15.3,14.94,1
2010-07-24 01:00:00,16.13,102.94,1.92,16.41,16.69,15.3,14.94,1
2010-07-24 02:00:00,16.28,102.93,1.9,16.4,16.68,15.29,14.94,1
2010-07-24 03:00:00,16.27,103.07,1.92,16.38,16.67,15.29,14.95,1
2010-07-24 04:00:00,16.21,103.1,1.95,16.35,16.66,15.29,14.95,1
2010-07-24 05:00:00,16.04,103.08,3.64,16.33,16.64,15.28,14.95,1
2010-07-24 06:00:00,15.81,103.1,6.57,16.31,16.63,15.28,14.96,1
2010-07-24 07:00:00,16.0,103.16,12.36,16.29,16.62,15.28,14.96,1
2010-07-24 08:00:00,16.05,103.03,13.26,16.27,16.6,15.27,14.96,1
2010-07-24 09:00:00,15.84,103.01,21.24,16.24,16.6,15.26,14.96,1
2010-07-24 10:00:00,15.91,102.91,34.38,16.22,16.61,15.26,14.97,1
2010-07-24 11:00:00,16.18,102.72,39.98,16.21,16.61,15.25,14.97,1
2010-07-24 12:00:00,16.54,102.56,38.35,16.19,16.63,15.25,14.97,1
2010-07-24 13:00:00,16.34,102.23,22.2,16.18,16.63,15.24,14.97,1
2010-07-24 14:00:00,16.47,100.33,39.26,16.16,16.64,15.23,14.98,1
2010-07-24 15:00:00,17.26,93.28,36.51,16.15,16.64,15.23,14.98,1
2010-07-24 16:00:00,17.07,92.17,15.76,16.14,16.62,15.23,14.98,1
2010-07-24 17:00:00,16.19,96.02,15.07,16.13,16.61,15.22,14.98,1
2010-07-24 18:00:00,15.69,98.15,13.57,16.12,16.6,15.2,14.98,1
2010-07-24 19:00:00,15.7,97.9,4.95,16.11,16.6,15.2,14.98,1
2010-07-24 20:00:00,15.56,95.8,2.65,16.09,16.59,15.2,14.98,1
2010-07-24 21:00:00,15.04,99.95,2.01,16.07,16.59,15.19,14.99,1
2010-07-24 22:00:00,14.86,101.37,1.97,16.05,16.58,15.18,14.99,1
2010-07-24 23:00:00,14.69,101.89,1.97,16.02,16.57,15.17,14.99,1
2010-07-25 00:00:00,14.25,101.93,1.96,16.0,16.56,15.17,14.99,1
2010-07-25 01:00:00,13.78,101.81,2.0,15.97,16.55,15.16,14.99,1
2010-07-25 02:00:00,13.39,101.76,1.97,15.94,16.55,15.15,14.99,1
2010-07-25 03:00:00,13.0,101.58,1.98,15.91,16.54,15.14,14.99,1
2010-07-25 04:00:00,12.86,101.84,2.28,15.88,16.53,15.13,14.99,1
2010-07-25 05:00:00,13.05,102.06,9.88,15.84,16.52,15.12,14.99,1
2010-07-25 06:00:00,13.44,101.71,32.64,15.81,16.51,15.12,15.0,1
2010-07-25 07:00:00,14.23,99.23,41.23,15.77,16.5,15.11,14.99,1
2010-07-25 08:00:00,15.39,92.26,83.03,15.74,16.48,15.1,15.0,1
2010-07-25 09:00:00,16.8,82.68,119.11,15.72,16.46,15.1,15.0,1
2010-07-25 10:00:00,17.47,78.53,98.26,15.7,16.42,15.1,14.99,1
2010-07-25 11:00:00,18.19,75.25,197.75,15.69,16.36,15.09,14.98,1
2010-07-25 12:00:00,19.09,73.08,126.36,15.69,16.3,15.08,14.97,1
2010-07-25 13:00:00,19.75,68.44,122.59,15.7,16.22,15.07,14.95,1
2010-07-25 14:00:00,20.07,64.9,113.53,15.71,16.14,15.06,14.94,1
2010-07-25 15:00:00,20.01,66.3,91.25,15.73,16.07,15.05,14.92,1
2010-07-25 16:00:00,20.54,63.78,92.75,15.76,16.0,15.03,14.91,1
2010-07-25 17:00:00,19.96,64.85,35.98,15.78,15.93,15.02,14.88,1
2010-07-25 18:00:00,18.9,70.45,23.43,15.79,15.88,15.01,14.87,1
2010-07-25 19:00:00,18.38,74.64,20.07,15.81,15.85,14.99,14.87,1
2010-07-25 20:00:00,17.79,76.58,8.85,15.82,15.82,14.99,14.86,1
2010-07-25 21:00:00,16.36,81.84,1.86,15.82,15.81,14.98,14.86,1
2010-07-25 22:00:00,14.63,89.38,1.44,15.82,15.8,14.97,14.85,1
2010-07-25 23:00:00,13.62,94.07,1.51,15.81,15.79,14.97,14.84,1
2010-07-26 00:00:00,12.78,96.62,1.6,15.8,15.78,14.96,14.84,1
2010-07-26 01:00:00,12.22,97.9,1.63,15.77,15.77,14.96,14.85,1
2010-07-26 02:00:00,11.84,98.52,1.68,15.74,15.76,14.96,14.84,1
2010-07-26 03:00:00,11.37,99.19,1.69,15.71,15.76,14.96,14.83,1
2010-07-26 04:00:00,10.96,99.67,1.81,15.66,15.75,14.96,14.83,1
2010-07-26 05:00:00,10.49,99.95,7.07,15.62,15.75,14.95,14.82,1
2010-07-26 06:00:00,10.99,100.37,36.03,15.57,15.74,14.95,14.83,1
2010-07-26 07:00:00,12.65,98.49,43.97,15.52,15.73,14.95,14.83,1
2010-07-26 08:00:00,14.13,95.67,71.73,15.48,15.73,14.94,14.83,1
2010-07-26 09:00:00,15.98,89.21,100.13,15.44,15.71,14.94,14.83,1
2010-07-26 10:00:00,17.57,71.56,126.99,15.42,15.67,14.94,14.82,1
2010-07-26 11:00:00,18.58,64.67,196.55,15.41,15.6,14.93,14.81,1
2010-07-26 12:00:00,18.76,64.85,132.77,15.4,15.51,14.92,14.8,1
2010-07-26 13:00:00,19.98,57.64,136.02,15.41,15.43,14.91,14.78,1
2010-07-26 14:00:00,20.06,60.76,142.52,15.43,15.33,14.9,14.75,1
2010-07-26 15:00:00,20.24,55.56,85.64,15.45,15.23,14.89,14.74,1
2010-07-26 16:00:00,19.97,61.05,43.79,15.47,15.14,14.87,14.71,1
2010-07-26 17:00:00,19.3,66.35,46.84,15.49,15.07,14.86,14.69,1
2010-07-26 18:00:00,20.32,58.62,33.04,15.52,15.01,14.85,14.69,1
2010-07-26 19:00:00,19.15,67.39,13.55,15.55,14.96,14.84,14.67,1
2010-07-26 20:00:00,17.93,77.59,6.13,15.56,14.93,14.83,14.65,1
2010-07-26 21:00:00,16.71,76.83,0.98,15.58,14.91,14.82,14.65,1
2010-07-26 22:00:00,15.6,81.75,0.94,15.58,14.89,14.81,14.65,1
2010-07-26 23:00:00,15.31,87.1,0.91,15.58,14.89,14.8,14.64,1
2010-07-27 00:00:00,15.13,87.91,0.94,15.58,14.88,14.8,14.64,1
2010-07-27 01:00:00,14.49,89.16,0.93,15.57,14.87,14.8,14.63,1
2010-07-27 02:00:00,14.1,92.88,0.96,15.56,14.86,14.8,14.63,1
2010-07-27 03:00:00,13.36,95.24,0.99,15.54,14.86,14.8,14.63,1
2010-07-27 04:00:00,13.14,96.22,1.1,15.52,14.86,14.79,14.62,1
2010-07-27 05:00:00,12.6,98.0,8.74,15.49,14.85,14.79,14.62,1
2010-07-27 06:00:00,12.69,97.69,39.34,15.46,14.84,14.79,14.61,1
2010-07-27 07:00:00,14.73,95.01,84.9,15.43,14.84,14.8,14.62,1
2010-07-27 08:00:00,17.23,89.13,96.85,15.42,14.82,14.8,14.61,1
2010-07-27 09:00:00,19.06,79.24,134.09,15.41,14.77,14.81,14.6,1
2010-07-27 10:00:00,20.84,67.34,188.61,15.41,14.69,14.81,14.59,1
2010-07-27 11:00:00,21.36,65.76,131.21,15.42,14.59,14.81,14.57,1
2010-07-27 12:00:00,20.43,70.89,54.13,15.44,14.49,14.8,14.54,1
2010-07-27 13:00:00,21.6,61.71,115.31,15.47,14.41,14.79,14.52,1
2010-07-27 14:00:00,21.14,67.45,49.99,15.5,14.32,14.78,14.5,1
2010-07-27 15:00:00,21.03,70.56,71.81,15.54,14.24,14.78,14.49,1
2010-07-27 16:00:00,22.16,62.52,60.63,15.58,14.15,14.77,14.47,1
2010-07-27 17:00:00,22.14,61.13,33.96,15.62,14.07,14.77,14.45,1
2010-07-27 18:00:00,20.97,69.47,18.75,15.65,13.99,14.76,14.43,1
2010-07-27 19:00:00,21.2,64.38,13.88,15.69,13.94,14.76,14.42,1
